sample_n,time_s,trial_n,baseline,target_temp,raw_temperature,smoothed_temperature,phase,transitioned,event,system_state,test_state,test_time_ms
1054,210.605443,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,210566
1055,210.805445,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,210765
1056,211.005445,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,210963
1057,211.201825,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,211211
1058,211.405442,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,211395
1059,211.603002,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,211562
1060,211.805445,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,211794
1061,212.005458,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,211990
1062,212.204866,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,212172
1063,212.402853,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,212355
1064,212.605433,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,212602
1065,212.805442,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,212797
1066,213.005439,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,212978
1067,213.205451,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,213175
1068,213.405436,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,213373
1069,213.605449,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,213605
1070,213.803215,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,213787
1071,214.005442,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,213969
1072,214.20545,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,214199
1073,214.404739,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,214381
1074,214.605472,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,214613
1075,214.805436,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,214794
1076,215.005446,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,214977
1077,215.205436,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,215159
1078,215.405439,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,215404
1079,215.605438,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,215603
1080,215.805439,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,215770
1081,216.005438,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,216016
1082,216.204515,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,216180
1083,216.401229,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,216361
1084,216.60545,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,216561
1085,216.80548,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,216778
1086,217.00545,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,217009
1087,217.205396,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,217190
1088,217.405435,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,217372
1089,217.601037,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,217569
1090,217.805451,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,217814
1091,218.002221,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,218012
1092,218.205452,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,218210
1093,218.405447,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,218391
1094,218.603006,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,218589
1095,218.805446,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,218769
1096,219.005438,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,219015
1097,219.204273,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,219197
1098,219.401104,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,219377
1099,219.603725,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,219609
1100,219.805451,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,219792
1101,220.002976,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,219972
1102,220.205435,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,220205
1103,220.405435,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,220402
1104,220.605436,3,30.0,48.0,35.22,35.044,ramp_down,0,,2,1,220616
1105,220.805445,3,30.0,48.0,36.12,35.268,ramp_down,0,,2,1,220814
1106,221.005451,3,30.0,48.0,36.9,35.648,ramp_down,0,,2,1,221005
1107,221.205437,3,30.0,48.0,37.84,36.216,complete,1,complete,2,1,221196
1108,221.405446,4,30.0,46.0,38.65,38.65,baseline,0,,2,1,221378
1109,221.60544,4,30.0,46.0,39.47,39.06,baseline,0,,2,1,221559
1110,221.804648,4,30.0,46.0,40.51,39.5433,baseline,0,,2,1,221791
1111,222.002429,4,30.0,46.0,41.36,39.9975,ramp_up,1,ramp_up,2,1,221986
1112,222.204913,4,30.0,46.0,42.28,40.454,ramp_up,0,,2,1,222184
1113,222.405436,4,30.0,46.0,43.1,41.344,ramp_up,0,,2,1,222366
1114,222.605446,4,30.0,46.0,44.0,42.25,ramp_up,0,,2,1,222565
1115,222.805441,4,30.0,46.0,44.87,43.122,ramp_up,0,,2,1,222760
1116,223.004664,4,30.0,46.0,45.75,44.0,ramp_up,0,,2,1,222955
1117,223.201151,4,30.0,46.0,46.0,44.744,ramp_up,0,,2,1,223152
1118,223.404661,4,30.0,46.0,46.0,45.324,ramp_up,0,,2,1,223412
1119,223.600517,4,30.0,46.0,46.0,45.724,ramp_up,0,,2,1,223593
1120,223.803722,4,30.0,46.0,46.0,45.95,ramp_up,0,,2,1,223810
1121,224.005438,4,30.0,46.0,46.0,46.0,hold,1,hold,2,1,224007
1122,224.203687,4,30.0,46.0,46.0,46.0,hold,0,,2,1,224189
